Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
protocol_name,This is the name of the protocol stack as it appears in the GUI.,name,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
protocol_handle,Handle for the stack that the user wants to modify or delete.,opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_loopback,This argument can be used to trigger the addition of loopback IPv4 or IPv6 protocols instead of the usual ones.,opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
connected_to_handle,A handle to another ethernet or loopback stack through which the current protocol stack will be connected. This argument will be ignored if the current protocol stack does not support connectors.,bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_multiplier,This is the multiplier for the IPv6 stack as its used in the custom ratios.,numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_loopback_multiplier,This is the multiplier for the IPv6 loopback stack as its used in the custom ratios.,numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv4_resolve_gateway,Autoresolve gateway MAC addresses.,bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv4_manual_gateway_mac,"The manual gateway MAC addresses. This option has no effect unless ipv4_autoresolve_gateway_mac is set to 0.
DEFAULT:0000.0000.0001
DEPENDENCIES Valid in combination with parameter(s)
'ipv4_autoresolve_gateway_mac' | value= '0' |",mac,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv4_manual_gateway_mac_step,"The step of the manual gateway MAC addresses. This option has no effect unless ipv4_autoresolve_gateway_mac is set to 0.
DEFAULT: 0000.0000.0001
DEPENDENCIES: Valid in combination with parameter(s)
'ipv4_autoresolve_gateway_mac' | value= '0' |",mac,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_resolve_gateway,Autoresolve gateway MAC addresses.,bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_manual_gateway_mac,"The manual gateway MAC addresses. This option has no effect unless ipv6_resolve_gateway is set to 0.
DEPENDENCIES: Valid in combination with parameter(s)
'ipv6_resolve_gateway' | value= '0' |",mac,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_manual_gateway_mac_step,"The step of the manual gateway MAC addresses. This option has no effect unless ipv6_resolve_gateway is set to 0.
DEFAULT: 0000.0000.0001
DEPENDENCIES: Valid in combination with parameter(s)
'ipv6_resolve_gateway' | value= '0' |",mac,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
send_ping,"Sends ping from the specified interfaces or protocol handles to the destination specified in ping_dst. This argument will have no effect if no ping_dst is specified.
DEFAULT: 0
DEPENDENCIES: Valid in combination with parameter(s)
'ping_dst' | value= '' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ping_dst,Specifies what destination to ping.,opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
addresses_per_svlan,"How often a new outer VLAN ID is generated. For stacked vlans this parameter accepts a list of elements, each element being represented by numbers separated through comma(,). This parameter is valid only when l23_config_type is static_endpoint (new API).",range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
addresses_per_vci,How often a new VCI value is generated. This parameter is valid only when l23_config_type is static_endpoint (new API).,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
addresses_per_vlan,"How often a new VLAN ID/inner VLAN ID is generated. For stacked vlans this parameter accepts a list of elements, each element being represented by numbers separated through comma(,). This parameter is valid only when l23_config_type is static_endpoint (new API).",range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
addresses_per_vpi,How often a new VPI value is generated. This parameter is valid only when l23_config_type is static_endpoint (new API).,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp,Enables or disables the -arp_send_req parameter. If this is 0 -arp_send_req will be ignored.,bool_opt,,"IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp_on_linkup,"Send ARP for the IPv4 interfaces when the port link becomes up. The option is global, for all ports and interfaces. This is valid only for the new API.",bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp_req_retries,The number of times the arp request will be attempted.This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.,numeric,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp_req_timer,(deprecated) The value has no effect on the code. It was left in so as not to break existing scripts that attempt to use it.This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp_send_req,"Whether sending an ARP request to the DUT is enabled. You can use this basic function to ensure correct addressing of the interfaces. By default, the ARP is sent on the Ethernet port. For IPv4 interfaces the arp request is sent to the gateway. For IPv6 interfaces a router solicitation is sent to 'all routers' multicast address. This option takes a list of values when -port_handle is a list of port handles. Valid options are: 0 - Disable (DEFAULT). 1 - Enable",bool_opt,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_enable_coset,"If 1, enables the Coset algorithm to be used with the Header Error Control (HEC) byte. This option takes a list of values when -port_handle is a list of port handles.",bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_enable_pattern_matching,"If 1, then the use of capture and filter based on ATM patterns is enabled and the maximum number of VCCs is reduced to 12,288. This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.",bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
arp_refresh_interval,A user configurable ARP refresh timer,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_encapsulation,Sets atm encapsulation type for ports that support ATM feature. This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.,opt,"VccMuxIPV4Routed,VccMuxBridgedEthernetFCS,VccMuxBridgedEthernetNoFCS,VccMuxIPV6Routed,VccMuxMPLSRouted,LLCRoutedCLIP,LLCBridgedEthernetFCS,LLCBridgedEthernetNoFCS,LLCPPPoA,VccMuxPPPoA,LLCNLPIDRouted",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_filler_cell,"SONET frame transmission is continuous even when data or control messages are not being transmitted. This option allows the cell type that is transmitted during these intervals. This option takes a list of values when -port_handle is a list of port handles.
Valid options are:
idle: (default) idle cells are transmitted with VPI/VCI = 0/0 and CLP = 0.
unassigned: unassigned cells are transmitted with VPI/VCI = 0/0 and CLP = 0.",opt,"idle, unassigned","IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_interface_type,The type of interface to emulate. This option takes a list of values when -port_handle is a list of port handles. Valid choices are: uni - (default) user to network interface nni - network to network interface,opt,"uni,nni","IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_packet_decode_mode,"This setting controls the interpretation of received packets when they are decoded. This option takes a list of values when -port_handle is a list of port handles.
Valid options are:
frame: (default) Decode the packet as a frame.
cell: Decode the packet as an ATM cell.",opt,"frame,cell","IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_reassembly_timeout,"Sets the value for the Reassembly Timeout, which is the period of time (expressed in seconds) that the receive side will wait for another cell on that channel - for reassembly of cells into a CPCS PDU (packet). If no cell is received within that period, the timer will expire.This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.",numeric,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
auto_detect_instrumentation_type,"How to insert the instrumentation signature. Valid only is port_rx_mode is auto_detect_instrumentation. Valid only for the new API (IxTclNetwork).
Valid options are:
end_of_frame: the timestamp and data integrity CRC will be inserted at the end of the frame before the CRC
floating: (default) the timestamp is part of an automatic instrumentation header. This mode should be used when the packet may get truncated or has padding. This is the IxTclProtocol equivalent.
DEFAULT: floating
DEPENDENCIES: Valid in combination with parameter(s)
'port_rx_mode' | value= 'auto_detect_instrumentation' |",opt,"end_of_frame,floating","IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
bert_configuration,"This option takes a list of physical lanes . This parameter is valid only with IxTclHal api.It has the following structure::,,,,|....phy_lane - physical lane, it can take values from 0A-9A,0B-9B for 100Gig ports, and 0A-3A for 40Gig ports.tx_pattern - If set, indicates that the transmitted pattern is to be inverted. Valid options are:PRBS-31 - the 2^31 pattern as specified in ITU-T0151 is expectedPRBS-23 - the 2^23 pattern as specified in ITU-T0151 is expectedPRBS-20 - the 2^20 pattern as specified in ITU-T0151 is expectedPRBS-15 - the 2^15 pattern as specified in ITU-T0151 is expectedPRBS-11 - the 2^11 pattern as specified in ITU-T0151 is expectedPRBS-9 - the 2^9 pattern as specified in ITU-T0151 is expectedPRBS-7 - the 2^7 pattern as specified in ITU-T0151 is expectedlane_detection - used to detect the lane pattern and how the lanes are connected between portsalternating - alternating ones and zeroes are expectedall1 - all ones are expectedtx_invert - If set, indicates that the transmitted pattern is to be inverted. Valid options are:0 - disable1- enable(default = disable)rx_pattern - If set, indicates the expected receive pattern. Valid options are:PRBS-31 - the 2^31 pattern as specified in ITU-T0151 is expectedPRBS-23 - the 2^23 pattern as specified in ITU-T0151 is expectedPRBS-20 - the 2^20 pattern as specified in ITU-T0151 is expectedPRBS-15 - the 2^15 pattern as specified in ITU-T0151 is expectedPRBS-11 - the 2^11 pattern as specified in ITU-T0151 is expectedPRBS-9 - the 2^9 pattern as specified in ITU-T0151 is expectedPRBS-7 - the 2^7 pattern as specified in ITU-T0151 is expectedauto_detect - the pattern is automatically detected by the receiver.alternating - alternating ones and zeroes are expected.all1 - all ones are expected.rx_invert -If txRxPatternMode is set to independent, this indicates that the expected receivepattern is to be inverted. Valid options are:0 - disable1 - enable(default = disable)enable_stats - Only applicable when bert mode is active. If set, enables BERT lanestatistics to be collected. Valid options are:0 - disable1 - enable(default = disable)",opt,,"IxOS, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
bert_error_insertion,"This command is used to configure the insertion of deliberate errors on a port. It takes a list of physical lanes for the error insertion. This parameter is valid only with IxTclHal api. It has the following structure: :,,,|.... phy_lane - physical lane, it can take values from 0A-9A,0B-9B for 100Gig ports, and 0A-3A for 40Gig ports. single_error - insert single error value error_bit_rate - a 32-bit mask, expressed as a list of four one-byte elements, which indicates which bit in a 32-bit word is to be errored. (default = 1) error_bit_rate_unit - During continuous burst rate situations, this is the error rate. Valid options are: e-2 - An error is inserted every 2^2 (4) bits. e-3 - An error is inserted every 2^3 (8) bits. e-4 - An error is inserted every 2^4 (16) bits. e-5 - An error is inserted every 2^5 (32) bits. e-6 - An error is inserted every 2^6 (64) bits. e-7 - An error is inserted every 2^7 (128) bits. e-8 - An error is inserted every 2^8 (256) bits. e-9 - An error is inserted every 2^9 (512) bits. e-10 - An error is inserted every 2^10 (1024) bits. e-11 - An error is inserted every 2^11 (2048) bits. insert - choose whether to insert the error or not",opt,,"IxOS, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
clocksource,"Clock source for SONET interfaces at which each interface is configured. This option takes a list of values when -port_handle is a list of port handles.
Valid options are:
internal: Transmit Clocking Internal
loop: Transmit Clocking Recovered
external: Transmit Clocking External (77.76MHz)",opt,"internal,loop,external","IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
connected_count,"The number of connected interfaces to be created, when trying to create multiple interfaces with a single interface_config call. This option takes a list of values when -port_handle is a list of port handles. This option is valid only when static_enable is 0 and l23_config_type is static_endpoint or protocol_interface(new API).
DEFAULT: 1
DEPENDENCIES: Valid in combination with parameter(s)
'static_enable' | value= '0' |",numeric,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_integrity,Whether to enable the data integrity checking capability on the port. This option takes a list of values when -port_handle is a list of port handles. Valid options are: 0 - Disable (DEFAULT) 1 - Enable,bool_opt,,"IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
framing,"POS interface type. This option takes a list of values when -port_handle is a list of port handles. Valid options are: sonet sdh
Valid options are:
sonet
sdh",opt,"sonet,sdh","IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gateway,"List of IP addresses that configure the addresses of the gateway (that is, the DUT interface IP addresses). This option takes a list of values when -port_handle is a list of port handles.",ipv4,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gateway_incr_mode,"Determines when the gateway addresses are incremented. This option is valid only when l23_config_type is static_endpoint (new API).
Valid options are:
every_subnet: (default) - A new gateway address is created for each subnet defined in the port group. With this mode, the increment operation is triggered when a range IP increment operation creates an IP address that is in a new subnet.
every_interface: A new gateway address is created for each interface, whether or not the next address is from the same subnet.
DEFAULT: every_subnet
DEPENDENCIES: Valid in combination with parameter(s)
'l23_config_type' | value= 'static_endpoint' |",opt,"every_subnet,every_interface","IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gateway_step,"The incrementing step for the gateway address of the interface, when connected_count is greater than 1. This option takes a list of values when -port_handle is a list of port handles. This option is valid only when l23_config_type is static_endpoint.
DEFAULT: 0.0.0.1
DEPENDENCIES: Valid in combination with parameter(s)
'l23_config_type' | value= 'static_endpoint' |",ipv4,,"IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_checksum_enable,Enable/disable checksum on a GRE interface.This option takes a list of values when -port_handle is a list of port handles. This option is valid only when l23_config_type is protocol_interface (old and new API).,bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_count,The number of GRE interfaces to be created for each connected interface. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,numeric,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_dst_ip_addr,GRE tunnel destination IP address.This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,ip,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_dst_ip_addr_step,"The incrementing step for the GRE Destination IP address of the interface, when connected_count is greater than 1.This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API). (DEFAULT = 0.0.0.1 | 0::1)",ip,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ip_addr,GRE tunnel IPv4 address. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,ipv4,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ip_addr_step,"The incrementing step for the GRE IPv4 address of the interface, when connected_count is greater than 1. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).",ipv4,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ip_prefix_length,The IPv4 prefix length for the GRE interface that needs to be created. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ipv6_addr,GRE tunnel IPv6 address. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,ipv6,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ipv6_addr_step,"The incrementing step for the GRE IPv6 address of the interface, when connected_count is greater than 1. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).",ipv6,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_ipv6_prefix_length,The IPv6 prefix length for the GRE interface that needs to be created. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_key_enable,Enable/disable key on a GRE interface. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_key_in,"Value of the IN key on a GRE interface. This option takes a list of values when -port_handle is a list of port handles. This option is valid only when l23_config_type is protocol_interface.
DEPENDENCIES: Valid in combination with parameter(s)
'l23_config_type' | value= 'protocol_interface' |
'gre_key_enable' | value= '1' |",range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_key_out,"Value of the OUT key on a GRE interface. This option takes a list of values when -port_handle is a list of port handles. This option is valid only when l23_config_type is protocol_interface.
DEPENDENCIES: Valid in combination with parameter(s)
'l23_config_type' | value= 'protocol_interface' |
'gre_key_enable' | value= '1' |",range,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_enable,Enable/disable sequencing on a GRE interface. This option takes a list of values when -port_handle is a list of port handles.This option is valid only when l23_config_type is protocol_interface (old and new API).,bool_opt,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ignore_link,"Transmit ignores the link status on Ethernet, POS or ATM port if set to true.This option takes a list of values when -port_handle is a list of port handles. This option is valid for the old and the new APIs.",bool_opt,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
integrity_signature,"Signature used in the packet for data integrity checking. When the Receive Mode for a port is configured to check for data integrity, received packets are matched for the data integrity signature value. This signature is a 4-byte value. This option takes a list of values when -port_handle is a list of port handles. This is valid only for the old API (IxTclProtocol).(DEFAULT = 08 71 18 05)",opt,,"IxOS, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
integrity_signature_offset,"The offset of the data integrity signature in the packet. If -port_rx_mode is set to auto_detect_instrumentation then this offset will be ignored, only the -integrity_signature is needed. This option takes a list of values when -port_handle is a list of port handles. This is valid only for the old API (IxTclProtocol).(DEFAULT = 40 bytes)",range,,"IxOS, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
interface_handle,"This parameter takes a list of interface handles. It is used with -mode modify in order to modify L2-3 settings when -l23_config_type is protocol_interface. Parameter valid only with IxTclNetwork. If the interface handle represents a routed interface, the interface cannot be modified into a connected interface (it can only be routed to another connected interface).",opt,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
internal_ppm_adjust,Parameter valid only when transmit_clock_source is set on internal_ppm_adj. Specifies the PPM value to adjust the IEEE clock frequency tolerance.,opt,,"IxOS/IxNetwork-FT, IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
