Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
atm_reassembly_enable_iptcpudp_checksum,Enables the collection of TCP and UDP checksum statistics for packets that match this vpi/vci (default 1). Valid only for traffic_generator ixos.,opt,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_reassembly_enable_ip_qos,Enables the collection of QoS statistics for packets that match this vpi/vci (default 1). Valid only for traffic_generator ixos.,bool_opt,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atm_reassembly_encapsulation,The decode encapsulation to be used on received data when the port is in packet group mode. This is the only means by which the encapsulation may be set (default llc_routed_clip). Valid only for traffic_generator ixos.,opt,"vcc_mux_ipv4_routed,vcc_mux_bridged_eth_fcs,vcc_mux_bridged_eth_no_fcs,vcc_mux_ipv6_routed,vcc_mux_mpls_routed,llc_routed_clip,llc_bridged_eth_fcs,llc_bridged_eth_no_fcs,llc_pppoa,vcc_mux_ppoa,llc_nlpid_routed",IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
csv_path,"This parameter represents the path for the generated CSV files. This parameter is used for Unix environments only, and the path to the directory should be absolute (eg. /home/user/folder). If -return_method is different from csv, the csv files are created temporarily, for parsing the statistics. After the parsing, these csv files are deleted. In case the csv_path is omitted or the user doesn't havewriting permission on the directory, the csv files will be created in the currentdirectory if possible, otherwise the /tmp directory will be used.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
drill_down_type,"Type of drill down statistics to be collected for AppLib traffic. 
Valid choices are:
Valid option 	Description 	Required Handle(s) 	Supported in combination with -mode
per_ips 	Retrieve per ip stats. 	drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_ports 	Retrieve per port stats. 	drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_flows 	Retrieve per initiator flow stats. 	drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_responder_flows 	Retrieve per responder flow stats. 	drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_ports 	Retrieve per initiator port stats. 	drill_down_traffic_item 	L47_flow_initiator, L47_flow_initiator_tcp
per_responder_ports 	Retrieve per responder port stats. 	drill_down_traffic_item 	L47_flow_responder, L47_listening_port_tcp
per_initiator_ips 	Retrieve per initiator ip stats. 	drill_down_flow, drill_down_traffic_item 	L47_flow_initiator, L47_flow_initiator_tcp
per_responder_ips 	Retrieve per responder ip stats. 	drill_down_flow, drill_down_traffic_item 	L47_flow_responder, L47_listening_port_tcp
per_ports_per_initiator_flows 	Retrieve per initiator flow stats of the given port. 	drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_ports_per_responder_flows 	Retrieve per responder flow stats of the given port. 	drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_ports_per_initiator_ips 	Retrieve per initiator ip stats of the given port. 	drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_ports_per_responder_ips 	Retrieve per responder ip stats of the given port. 	drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_flows_per_initiator_ports 	Retrieve per initiator port stats of given initiator flow. 	drill_down_flow, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_responder_flows_per_responder_ports 	Retrieve per responder port stats of given responder flow. 	drill_down_flow, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_flows_per_initiator_ips 	per initiator ip stats of given initiator flow. 	drill_down_flow, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_responder_flows_per_responder_ips 	Retrieve per responder ip stats of given responder flow. 	drill_down_flow, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_ports_per_initiator_ips 	Retrieve per initiator ip stats of the given initiator port. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_flow_initiator, L47_flow_initiator_tcp
per_responder_ports_per_responder_ips 	Retrieve per responder ip stats of the given responder port. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_flow_responder, L47_listening_port_tcp
per_ports_per_initiator_flows_per_initiator_ips 	Retrieve per initiator ip stats of given initiator flow of given port.. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_ports_per_responder_flows_per_responder_ips 	Retrieve per responder ip stats of given responder flow of given port. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_initiator_flows_per_initiator_ports_per_initiator_ips 	Retrieve per initiator ip stats of given initiator flow and initiator port. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
per_responder_flows_per_responder_ports_per_responder_ips 	Retrieve per responder ip stats of given responder flow and responder port. 	drill_down_flow, drill_down_port, drill_down_traffic_item 	L47_traffic_item, L47_traffic_item_tcp
DEPENDENCIESValid in combination with parameter(s)
'mode = L47_traffic_item, L47_flow_initiator, L47_flow_responder, L47_traffic_item_tcp, L47_flow_initiator_tcp or L47_listening_port_tcp. 'drill_down_flow' with valid options 'drill_down_port' with valid options 'drill_down_traffic_item' with valid option' | value= '1' |",opt,"per_ips,per_ports,per_initiator_flows,per_responder_flows,per_ports_per_initiator_flows,per_ports_per_responder_flows,per_ports_per_initiator_ips,per_ports_per_responder_ips,per_initiator_flows_per_initiator_ports,per_responder_flows_per_responder_ports,per_initiator_flows_per_initiator_ips,per_responder_flows_per_responder_ips,per_ports_per_initiator_flows_per_initiator_ips,per_ports_per_responder_flows_per_responder_ips,per_initiator_flows_per_initiator_ports_per_initiator_ips,per_responder_flows_per_responder_ports_per_responder_ips,per_initiator_ports,per_initiator_ips,per_initiator_ports_per_initiator_ips,per_responder_ports,per_responder_ips,per_responder_ports_per_responder_ips,per_listening_ports,per_listening_ports_per_responder_port,per_responder_port,none",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
drill_down_traffic_item,The traffic item for which the drill down stats have to retreived..,any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
drill_down_port,The port for which the drill down stats have to retreived.,any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
drill_down_listening_port,Drill down listening port. Needed only when drill_down_type is per_responder_port or per_listening_ports_per_responder_port,numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
drill_down_flow,The Application flow for which the drill down stats have to retreived.,any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
egress_mode,"When -mode is egress_by_flow or egress_by_port the statistics can be collected in two ways: conditional or paged. When using conditional, the advantage is that it will return egress statistics only for the rows for which it received values, the disadvantage is that retrieving conditional stats is slower. When using paged mode the advantage is that it's faster (an optimal number of rows per page will be auto configured) but the disadvantage is that it will retrieve statistics for all the egress values that are expected even if nothing was received for a certain egress value. For example: if egress tracking was configured to outer_vlan_id_4 but only 2 values were received, the conditional mode will return 2 separate egress values while the paged mode will return 15 values.When to use egress_mode conditional: when the number of possible egress tracking values is very big but the actual number of egress values is small (e.g. outer_vlan_id_12 and the values received are 1, 10 and 4000).When to use egress_mode paged:Scalability, when the number of expected egress values is big (many ingress flows each having multiple egress flows)When the number of possible egress values is small (inner_vlan_priority has a total number of 7 flows)Valid only for traffic_generator ixnetwork_540.",opt,"conditional,paged",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
egress_stats_list,"This parameter is valid only for custom egress views only. Using this parameter, the user can select a list. Valid only for traffic_generator ixnetwork_540.
Valid options are:
tx.total_pkts: Tx Frames
rx.expected_pkts: Rx Expected Frames
rx.total_pkts: Rx Frames
rx.loss_pkts: Frames Delta
rx.loss_percent: Loss %
rx.pkt_loss_duration: Packet Loss Duration (ms)
tx.total_pkt_rate: Tx Frame Rate
rx.total_pkt_rate: Rx Frame Rate
rx.total_pkts_bytes: Rx Bytes
tx.total_pkt_byte_rate: Tx Rate (Bps)
rx.total_pkt_byte_rate: Rx Rate (Bps)
tx.total_pkt_bit_rate: Tx Rate (bps)
rx.total_pkt_bit_rate: Rx Rate (bps)
tx.total_pkt_kbit_rate: Tx Rate (Kbps)
rx.total_pkt_kbit_rate: Rx Rate (Kbps)
tx.total_pkt_mbit_rate: Tx Rate (Mbps)
rx.total_pkt_mbit_rate: Rx Rate (Mbps)
rx.avg_delay: Store-Forward Avg Latency (ns)
rx.min_delay: Store-Forward Min Latency (ns)
rx.max_delay: Store-Forward Max Latency (ns)
rx.first_tstamp: First Timestamp
rx.last_tstamp: Last Timestamp",any,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ignore_rate,"When getting aggregate statistics and this is set to 1, the rate values will not be returned. This will save time on the call as gathering rate stats requires a 700 ms wait in the call. Valid only for traffic_generator ixos.",bool_opt,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
qos_stats,"and Count, inclusive. Valid only for traffic_generator ixos.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
measure_mode,"This sets the measuring mode for traffic stats in IxNetwork. The returned statistics will be in accord with this value. If this parameter is not present, the measure mode is not changed from the current value in IxNetwork. Valid only for traffic_generator ixnetwork_540",opt,"cumulative,instantaneous,mixed",IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
packet_group_id,"Given a packet group ID, returns the statistics for all packet group ids from 0 to this value. It also support a range. For example 7-9 means that return statistics for groups 7, 8 and 9. Valid only for traffic_generator ixos.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
previous_data,If this parameter is given with the reset value allthe arrays that were previously allocated will be erased.Valid only for traffic_generator ixnetwork_540.,opt,"keep,reset",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
return_method,"Valid options are:
keyed_list (default): always return the stat values as a keyed list, no matter how long it takes.
keyed_list_or_array: when more than 2000 statistics values need to be retrieved, the key handle will be returned instead of all the keyed list items specified in the section dedicated for returned values. This key, handle, represents the name of the array to be used for reading the stats. This key is returned when more than 2000 statistics values need to be retrieved. The indices of this array are the keys that you'll find explained in the returned values section, and the values are the statistics values. This method has been introduced to increase performance when returning and reading stats. Returning a huge list in the tcl console can make the console hang.
array: the key handle will be returned instead of all the keyed list items specified in the section dedicated for returned values. This key, handle, represents the name of the array to be used for reading the stats. The indices of this array are the keys that you'll find explained in the returned values section, and the values are the statistics values. This method has been introduced to increase performance when returning and reading stats. Returning a huge list in the tcl console can make the console hang.
csv: only returns a path to the csv file containing the statsOnly valid if $::<namespace>::snapshot_stats == 1 (Ixia.tcl), otherwise -return_method defaults to keyed_list. Parameter -mode must be different than all, otherwise it defaults on aggregate. This option is available only when mode is aggregate, all, data_plane_port, flow,per_port_flows, stream, streams, traffic_item, l23_test_summary, egress_by_flow, egress_by_port, user_defined_stats and for L47 Application Traffic (application_FTP, application_HTTP, etc).Valid for traffic_generator ixos/ixnetwork/ixnetwork_540.",opt,"keyed_list, keyed_list_or_array, array, csv",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_action,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80.
Valid options are:
get_available_port_filters: returns the available port filters that can be applied for filtering traffic
statisticsget_available_protocol_stack_filters: returns the available protocol stack filters (PPP ranges, L2TP ranges etc) that can be applied for filtering traffic
statisticsget_available_statistic_filters: returns the available statistic filters (Tx Frames, Rx Frames etc) that can be applied for filtering traffic
statisticsget_available_stats: returns the available statistic names (Tx Frames, Rx Frames etc) that can be retrieved for a specified user defined statistic
typeget_available_traffic_item_filters: returns the available traffic item filters that can be applied for filtering traffic
statisticsget_available_tracking_filters:  returns the available tracking filters that can be applied for filtering traffic statistics. The list of tracking filters should contain the tracked fields when configuring traffic.
get_stats: (DEFAULT), returns the statistics values. When retrieving stats, filters can be applied depending on the uds_type parameter. If no filter is provided by the user, then all possible and available filters are applied.",opt,"get_available_port_filters,get_available_protocol_stack_filters,get_available_traffic_item_filters,get_available_tracking_filters,get_available_statistic_filters,get_available_stats,get_stats",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23ps_drilldown,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. per_session - (DEFAULT), retrieves per session protocol stack statisticsper_range - retrieves per range protocol stack statistics",opt,"per_session, per_range",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23ps_num_results,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter indicates the number of results per page to be retrieved in teh corresponding user defined statistics view.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23ps_sorting_statistic,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter indicates the statistic to use for sorting the results.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23ps_sorting_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter indicates the sorting type: ascending or decending, for the uds_l23ps_sorting_statistic parameter.",opt,"ascending,descending",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_aggregated_across_ports,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. When retrieving traffic flow statistics, this parameter indicates whether the flows should be aggregated across ports or not.",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_egress_latency_bin_display,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Determines what type of latency statistics should be inluded in the list of retrieved statistics. none - no latency statistics are includedshow_egress_flat_view - egress flat view statistics are includedshow_egress_rows - egress statistics are includedshow_latency_bin_stats - latency bin statistics are included",opt,"none,show_egress_flat_view,show_egress_rows,show_latency_bin_stats",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_enumeration_sorting_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow, uds_l23tf_filter_type enumeration, uds_tracking_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter accepts a list of values, exactly like uds_l23tf_filter_type parameter. If the corresponding index of uds_l23tf_filter_type has the value tracking, then this parameter's value should be null. ascending - the sorting for the enumeration filter is ascendingdescending - the sorting for the enumeration filter is descendingnull - used when uds_l23tf_filter_type is tracking",opt,"ascending,descending",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_filter_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow, uds_tracking_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The traffic flow filter type: enumeration or tracking.",opt,"enumeration,tracking",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_tracking_operator,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow, uds_tracking_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The uds_tracking_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the operator that is applied: is_any_of is_different is_equal is_equal_or_greater is_equal_or_smaller is_greater is_in_any_range is_none_of is_smaller null.",opt,"is_different,is_equal,is_equal_or_greater,is_equal_or_smaller,is_greater,is_smaller,null",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tf_tracking_value,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow, uds_tracking_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The uds_tracking_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the value that is used for comparison.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_dead_flows_treshold,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_flow_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective. This parameter is valid for IxTclNetwork 5.40+ API. all_flows - retrieved stats are for all flowslive_flows - retrieved stats are for live flowsdead_flows - retrieved stats are for dead flows",opt,"all_flows,live_flows,dead_flows",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_show_egress_flows,Display the egress flows similar to a Flat Egress view. Using this option will ease the visualisation of failed flows.Valid only for traffic_generator ixnetwork_540.,bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_all_flows_sort_by,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the field by which the statistics are sorted.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_all_flows_sorting_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the type of sorting for the statistics. ascending - sort statistics in ascending orderdescending - sort statistics in descending orderworst_performers - sort statistics by worst performersbest_performers - sort statistics by best performers",opt,"ascending,descending,null,worst_performers,best_performers",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_all_flows_num_results,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the number of results to be displayed per page in the statistic view that is created.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_dead_flows_sort_by,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the field by which the statistics are sorted.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_dead_flows_sorting_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the type of sorting for the statistics. ascending - sort statistics in ascending orderdescending - sort statistics in descending orderworst_performers - sort statistics by worst performersbest_performers - sort statistics by best performers",opt,"ascending,descending,null,worst_performers,best_performers",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_dead_flows_num_results,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the number of results to be displayed per page in the statistic view that is created.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_live_flows_sort_by,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the field by which the statistics are sorted.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_live_flows_sorting_type,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the type of sorting for the statistics. ascending - sort statistics in ascending orderdescending - sort statistics in descending orderworst_performers - sort statistics by worst performersbest_performers - sort statistics by best performers",opt,"ascending,descending,null,worst_performers,best_performers",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_live_flows_num_results,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. This parameter specifies the number of results to be displayed per page in the statistic view that is created.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_operator,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The uds_statistic_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the operator that is applied: is_different is_equal is_equal_or_greater is_equal_or_smaller is_greater is_smaller null.",opt,"is_different,is_equal,is_equal_or_greater,is_equal_or_smaller,is_greater,is_smaller,null",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_statistic_value,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_statistic_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The uds_statistic_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the value that is used for comparison.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_tracking_operator,"mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_tracking_filter should be present. This parameter is valid for traffic_generator ixnetwork_540. Available starting with HLT API 3.80. The uds_tracking_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the operator that is applied: is_different is_equal is_equal_or_greater is_equal_or_smaller is_greater is_smaller null.",opt,"is_different,is_equal,is_equal_or_greater,is_equal_or_smaller,is_greater,is_smaller,null",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_l23tfd_tracking_value,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type l23_traffic_flow_detective, uds_tracking_filter should be present. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. The uds_tracking_filter parameter is provided with a list of fields that are used for filtering. An operator and a value are applied on the specified field. This parameter specifies the value that is used for comparison.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_port_filter,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_protocol_port, l23_traffic_flow, l23_traffic_flow_detective, l23_traffic_port. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the port filters that should be applied when retrieving statistics.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_port_filter_count,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_protocol_port, l23_traffic_flow, l23_traffic_flow_detective, l23_traffic_port. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the number of port filters that should be applied when retrieving statistics (the length of the list provided to uds_port_filter). This parameter is extremely useful when the names of the filters contain spaces.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_protocol_stack_filter,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the protocol stack filters that should be applied when retrieving statistics.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_protocol_stack_filter_count,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_protocol_stack. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the number of protocol stack filters that should be applied when retrieving statistics (the length of the list provided to uds_protocol_stack_filter). This parameter is extremely useful when the names of the filters contain spaces.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_statistic_filter,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_traffic_flow_detective. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the statistic filters that should be applied when retrieving statistics.",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
uds_statistic_filter_count,"This parameter is valid for traffic_generator ixnetwork_540, mode user_defined_stats, uds_type: l23_traffic_flow_detective. This parameter is valid for IxTclNetwork 5.40+ API. Available starting with HLT API 3.80. Represents the number of statistic filters that should be applied when retrieving statistics (the length of the list provided to uds_statistic_filter). This parameter is extremely useful when the names of the filters contain spaces.",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
