Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
disconnect_interval,"Time interval used to calculate the rate for triggering an action(rate =
count/interval).
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
disconnect_rate,"Number of times an action is triggered per second.
DEFAULT
	None",range,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
disconnect_scale_mode,"Indicates whether the control is specified per port or per device group.
This setting is global for all the ospf protocols configured in the
ixncfg and can be configured just when handle is /globals (when the user
wants to configure just the global settings)
Valid options are:
port
	
device_group
	
DEFAULT
	
port",opt,"device_group,port",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
do_not_generate_router_lsa,"Generate/not generate router lsa
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_dr_bdr,"If 1, enables the OSPF Designated Router/Backup Designated Router
DR/BDR) feature for all router interfaces on this port.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
If 1, enables the OSPF Designated Router/Backup Designated Router
DR/BDR) feature for all router interfaces on this port.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_fast_hello,"Enable/disable fast hello
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_ignore_db_desc_mtu,"Ignore DB-Desc MTU
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_support_rfc_5838,"Enables the support for rfc 5838 in OSPFv3 router. This enables OSPFv3
router to advertise ipv4 and ipv6 unicast an multicast routes CHOICES 0 1
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
external_attribute,"Option bit 4
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
external_capabilities,"Option bit 1
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
flood_lsupdates_per_interval,"Flood link state updates per interval.
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
get_next_session_mode,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
grace_period,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
graceful_restart_enable,"Will enable graceful restart (HA) on the OSPF neighbor.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Will enable graceful restart (HA) on the OSPF neighbor.
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
graceful_restart_helper_mode_enable,"This parameter -graceful_restart_helper_mode_enable will allow Ixia
toact as a helping neighbor to a restarting router.If the attribute is
set to 1, the router will act as restarting router's neighbors, which
must cooperate in order for the restart to be graceful.This
attribute/argument is valid when session_type is ospfV3.0 - disable
(default)1 - enable
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
This parameter -graceful_restart_helper_mode_enable will allow Ixia to
act as a helping neighbor to a restarting router.If the attribute is set
to 1, the router will act as restarting router's neighbors, which must
cooperate in order for the restart to be graceful.This
attribute/argument is valid when session_type is ospfV3. Valid choices
are: 0 - disable (default) 1 - enable
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
graceful_restart_restarting_mode_enable,"The new attribute -graceful_restart_restarting_mode_enable will allow 0
- disable (default)1 - enable-grace_periodThis parameter denotes the
time period (represent in seconds), between the restart/reload and the
reestablishment of adjacencies, specified by the restarting router. Its
value is specified in seconds and ranges from 1 to 1800.This attribute
is valid/relevant when the router is in restarting mode, meaning
graceful_restart_enable is set to 1.This attribute/argument is valid
when session_type is ospfV3.-restart_reasonThis paramter allows user to
select the reason for the router restart as one of the following
options.This attribute is valid/relevant when the router is in
restarting mode, i.e. graceful_restart_enable is set to 1.This
attribute/argument is valid when session_type is ospfV3.unknown - The
restart resaon is unknownsoftware_restart - (default) The restart resaon
is software restartsoftware_reload_upgrade - The restart resaon is
software reload or software
upgrade.switch_to_redundant_control_processor - The restart resaon is
swithing to redundant control processor.-number_of_restartsThe number of
times the Ixia emulated OSPF router will move to Restarting and Up
states before stopping the cycle. It ranges from 0 to the max value of a
short type integer.This attribute is valid/relevant when the router is
in restarting mode, i.e. graceful_restart_enable is set to 1. This
attribute/argument is valid when session_type is
ospfV3.-restart_start_timeThe router (Ixia) restarts after this timer
gets fired, from the time the router reaches the full state.Its value is
specified in seconds and ranges from 1 to the max value of a short type
integer.This attribute is valid/relevant when the router is in
restarting mode, i.e. graceful_restart_enable is set to 1.This
attribute/argument is valid when session_type is ospfV3 and Valid if
'number_of_restarts' value is greater than 0.-restart_down_timeThe time
period the router will be down (to upgrade/reload software etc.) before
sending any Hello packet or trying to re-establish the adjacencies. Its
value is specified in seconds and ranges from 1 sec to the max value of
a short type integer.It is user's responsibility to set the value less
than the value of 'grace_period' for a successful graceful restart. This
attribute is valid/relevant when the router is in restarting mode, i.e.
graceful_restart_enable is set to 1.This attribute/argument is valid
when session_type is ospfV3.-restart_up_timeAfter the session becomes
full (gracefully or ungracefully), Ixia will wait for this configured
interval before trying to repeat the Restart cycle. Its value is
specified in seconds and ranges from 1 sec to the max value of a short
type integer.This attribute is valid/relevant when the router is in
restarting mode, i.e. graceful_restart_enable is set to 1. This
attribute/argument is valid when session_type is ospfV3 and valid if
'number_of_restarts' value is greater than 1.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
gre_checksum,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
gre_local_ip,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
gre_remote_ip,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
gre_tunnel,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
handle,"OSPF session handle for using the modes delete, modify, enable, and disable.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
OSPF session handle for using the modes delete, modify, enable, and
disable. When -handle is provided with the /globals value the arguments
that configure global protocol setting accept both multivalue handles
and simple values. When -handle is provided with a a protocol stack
handle or a protocol session handle, the arguments that configure global
settings will only accept simple values. In this situation, these
arguments will configure only the settings of the parent device group or
the ports associated with the parent topology.
DEFAULT
	None",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
hello_interval,"The time between HELLO messages sent over the interface. RANGE 1-65535
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The time between HELLO messages sent over the interface. RANGE 1-65535
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
hello_multiplier,"Hello multiplier value
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
host_route,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
ignore_db_desc_mtu,"This option is only available for OSPFv3 interfaces that are directly
connected to the DUT. If the parameter ignore_db_desc_mtu is 0 the MTU
will be verified during the exchange. If the parameter value is 1, the
Valid options are:
0
	
(default) verify MTU during the exchange.
1
	
ignore MTU size during exchange.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
instance_id,"Defines the instance ID of the OSPFv3 process. It allows multiple
instances of the OSPFv3 protocol to be run simultaneously over the same
link. RANGE 0-255
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Defines the instance ID of the OSPFv3 process. It allows multiple
instances of the OSPFv3 protocol to be run simultaneously over the same
link. RANGE 0-255
DEFAULT
	
0",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
instance_id_step,"Step at which the -instance_id will be incremented. RANGE 0-255
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
Step at which the -instance_id will be incremented. RANGE 0-255
DEFAULT
	
0",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
int_msg_exchange,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
inter_flood_lsupdate_burst_gap,"Inter flood LSUpdate burst gap (ms)
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
interface_cost,"The metric associated with the OSPF interface. RANGE 1-65535
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The metric associated with the OSPF interface. RANGE 1-65535
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
interface_handle,"A handle or list of the handles that are returned from the
interface_config call. These provide a direct link to an already
existing interface and supercede the use of the intf_ip_addr
value.Starting with IxNetwork 5.60 this parameter accepts handles
returned by emulation_dhcp_group_config procedure in the following
format: |,-, ... The DHCP ranges are separated from the Interface Index
identifiers with the (|) character. The Interface Index identifiers are
separated with comas (,). A range of Interface Index identifiers can be
defined using the dash (-) character.Ranges along with the Interface
Index identifiers are grouped together in TCL Lists. The lists can
contain mixed items, protocol interface handles returned by
interface_config and handles returned by emulation_dhcp_group_config
along with the interface index. Example:count 10 (10 OSPF routers). 3
DHCP range handles returned by ::::emulation_dhcp_group_config. Each
DHCP range has 20 sessions (interfaces). If we pass -interface_handle in
the following format: [list $dhcp_r1|1,5 $dhcp_r2|1-3
$dhcp_r3|1,3,5-9,13] The interfaces will be distributed to the routers
in the following manner:OSPF Router 1: $dhcp_r1 -> interface 1OSPF
Router 2: $dhcp_r1 -> interface 5OSPF Router 3: $dhcp_r2 -> interface
1OSPF Router 4: $dhcp_r2 -> interface 2OSPF Router 5: $dhcp_r2 ->
interface 3OSPF Router 6: $dhcp_r3 -> interface 1OSPF Router 7: $dhcp_r3
-> interface 3OSPF Router 8: $dhcp_r3 -> interface 5OSPF Router 9:
$dhcp_r3 -> interface 6OSPF Router 10: $dhcp_r3 -> interface 7OSPF
Router 11: $dhcp_r3 -> interface 8OSPF Router 12: $dhcp_r3 -> interface
9OSPF Router 13 $dhcp_r3 -> interface 13Valid for mode create for
IxTclNetwork only.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
A handle or list of the handles that are returned from the
interface_config call. These provide a direct link to an already
existing interface and supercede the use of the intf_ip_addr value.
Starting with IxNetwork 5.60 this parameter accepts handles returned by
emulation_dhcp_group_config procedure and pppox_config procedure in the
following format: |,-, ... The DHCP ranges are separated from the
Interface Index identifiers with the (|) character. The Interface Index
identifiers are separated with comas (,). A range of Interface Index
identifiers can be defined using the dash (-) character. Ranges along
with the Interface Index identifiers are grouped together in TCL Lists.
The lists can contain mixed items, protocol interface handles returned
by interface_config and handles returned by emulation_dhcp_group_config
along with the interface index. Example: count 10 (10 OSPF routers). 3
DHCP range handles returned by ::ixia::emulation_dhcp_group_config. Each
DHCP range has 20 sessions (interfaces). If we pass 'interface_handle in
the following format: [list $dhcp_r1|1,5 $dhcp_r2|1-3
$dhcp_r3|1,3,5-9,13] The interfaces will be distributed to the routers
in the following manner: OSPF Router 1: $dhcp_r1 -> interface 1 OSPF
Router 2: $dhcp_r1 -> interface 5 OSPF Router 3: $dhcp_r2 -> interface 1
OSPF Router 4: $dhcp_r2 -> interface 2 OSPF Router 5: $dhcp_r2 ->
interface 3 OSPF Router 6: $dhcp_r3 -> interface 1 OSPF Router 7:
$dhcp_r3 -> interface 3 OSPF Router 8: $dhcp_r3 -> interface 5 OSPF
Router 9: $dhcp_r3 -> interface 6 OSPF Router 10: $dhcp_r3 -> interface
7 OSPF Router 11: $dhcp_r3 -> interface 8 OSPF Router 12: $dhcp_r3 ->
interface 9 OSPF Router 13 $dhcp_r3 -> interface 13 Valid for mode
create for IxTclNetwork only.
DEFAULT
	None",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_ip_addr,"The IP address of the Ixia Simulated OSPF router. This parameter is not
valid on mode modify when IxTclProtocol is used. IP
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The IP address of the Ixia Simulated OSPF router. This parameter is not
valid on mode modify when IxTclProtocol is used. IP
DEFAULT
	None",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_ip_addr_step,"What step will be use for incrementing the -intf_ip_addr option.This
parameter is not valid on mode modify when IxTclProtocol is used.
(DEFAULT = 0.0.1.0 | 0:0:0:1::0)
DEFAULT
	
0.0.1.0 | 0:0:0:1::0
IxNetwork-NGPF
	
DESCRIPTION
	
What step will be use for incrementing the -intf_ip_addr option. This
parameter is not valid on mode modify when IxTclProtocol is used.
DEFAULT
	
0.0.1.0",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_ipv6_addr,"IPv6 addresses of the layer
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_ipv6_addr_step,"Not defined
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_ipv6_prefix_length,"Defines the mask of the IP address used for the Ixia (-intf_ipv6_addr)
and the DUT interface. This parameter is not valid on mode modify when
IxTclProtocol is used. RANGE 1-128
DEFAULT
	
64",range,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
intf_prefix_length,"Defines the mask of the IP address used for the Ixia (-intf_ip_addr) and
the DUT interface. This parameter is not valid on mode modify when
IxTclProtocol is used. RANGE 1-128(DEFAULT = 24 | 64)
DEFAULT
	
24 | 64
IxNetwork-NGPF
	
DESCRIPTION
	
Defines the mask of the IP address used for the Ixia (-intf_ip_addr) and
the DUT interface. This parameter is not valid on mode modify when
IxTclProtocol is used. RANGE 1-128
DEFAULT
	
24",range,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_gateway_ip,"gateways of the layer
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_gateway_ip_step,"Not defined
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_metric,"Link Metric
DEFAULT
	
0",range,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
loopback_ip_addr,"Defines the IP address of the loopback interface for MPLS VPN
testing.This parameter is not valid on mode modify when IxTclProtocol is
used.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Defines the IP address of the loopback interface for MPLS VPN testing.
This parameter is not valid on mode modify when IxTclProtocol is used.
DEFAULT
	
0.0.0.0",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
loopback_ip_addr_step,"Defines the IP address step of the loopback interface for MPLS VPN.This
parameter is not valid on mode modify when IxTclProtocol is used.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Defines the IP address step of the loopback interface for MPLS VPN. This
parameter is not valid on mode modify when IxTclProtocol is used.
DEFAULT
	
0.0.0.0",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
lsa_discard_mode,"Enables/Disables the LSA discard mode on the OSPF router. CHOICES 0 1
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Enables/Disables the LSA discard mode on the OSPF router. CHOICES 0 1
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
lsa_refresh_time,"LSA refresh time (s)
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
lsa_retransmit_delay,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
lsa_retransmit_time,"LSA retransmit time (s)
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mac_address_init,"This option defines the MAC address that will be configured on the Ixia
interface. This parameter is not valid on mode modify when IxTclProtocol
is used.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
This option defines the MAC address that will be configured on the Ixia
interface. This parameter is not valid on mode modify when IxTclProtocol
is used.
DEFAULT
	None",mac,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mac_address_step,"This option defines the incrementing step for the MAC address that will
be configured on the Ixia interface. This option is valid only when
IxTclNetwork API is used.
DEFAULT
	
0000.0000.0001
IxNetwork-NGPF
	
DESCRIPTION
	
This option defines the incrementing step for the MAC address that will
be configured on the Ixia interface. This option is valid only when
IxTclNetwork API is used.
DEFAULT
	
0000.0000.0001",mac,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
max_ls_updates_per_burst,"Max flood LSUpdates per burst
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
max_lsas_per_pkt,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
max_mtu,"Max mtu value
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
md5_key,"Active only when 'MD5' is selected in the Authentication field. Enter a
character string (maximum 16 characters) to be used as a 'secret' MD5 Key.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Active only when 'MD5' is selected in the Authentication field. Enter a
character string (maximum 16 characters) to be used as a 'secret' MD5 Key.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'authentication_mode' | value= 'md5' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
md5_key_id,"Active only when 'MD5' is selected in the Authentication field. Enter a
value to be used as a Key ID. This identifier is associated with the MD5
Key entered previously.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Active only when 'MD5' is selected in the Authentication field. Enter a
value to be used as a Key ID. This identifier is associated with the MD5
Key entered previously.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'authentication_mode' | value= 'md5' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mode,"enable - Enables the OSPF router on the Ixia interface.disable -
Disables the OSPF router.delete - Deletes the OSPF router on the Ixia
interface.create - Creates the OSPF router on the Ixia interface.modify
- Modifies the OSPF router on the Ixia interface.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Not defined
Valid options are:
create
	
Creates the OSPF router on the Ixia interface.
delete
	
Deletes the OSPF router on the Ixia interface.
modify
	
Modifies the OSPF router on the Ixia interface.
enable
	
Enables the OSPF router on the Ixia interface.
disable
	
Disables the OSPF router.
DEFAULT
	
create",opt,"create,delete,disable,enable,modify","IxNetwork[M] , IxOS/IxNetwork-FT[M]",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mtu,"The advertised MTU value in database entries sent to other routers
create on the Ixia interface. RANGE 68-9216.OSPFv2 Only. For OSPFv3 this
option is ignored.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The advertised MTU value in database entries sent to other routers
create on the Ixia interface. RANGE 68-9216. OSPFv2 Only. For OSPFv3
this option is ignored.
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
multicast_capability,"Option bit 2
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_dr_eligibility,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
